index,iso3,date,co2
2957,BRN,1971-01-01 00:00:00,13.5974211414478
2958,BTN,1971-01-01 00:00:00,0.120128093460304
2959,BWA,1971-01-01 00:00:00,0.254080600656471
2960,CAF,1971-01-01 00:00:00,0.0358559773856303
2961,CAN,1971-01-01 00:00:00,16.5705978390342
2962,CEB,1971-01-01 00:00:00,8.95713142028498
2963,CHE,1971-01-01 00:00:00,6.98347233132783
2965,CHL,1971-01-01 00:00:00,3.03750519060877
2966,CHN,1971-01-01 00:00:00,1.08609614733
2967,CIV,1971-01-01 00:00:00,0.466456030538916
2968,CMR,1971-01-01 00:00:00,0.139920179257169
2969,COD,1971-01-01 00:00:00,0.142746432280633
2970,COG,1971-01-01 00:00:00,1.43428607535696
2971,COL,1971-01-01 00:00:00,1.3488877789931
2972,COM,1971-01-01 00:00:00,0.087928500879285
2973,CPV,1971-01-01 00:00:00,0.511064547452343
2974,CRI,1971-01-01 00:00:00,0.759123919042176
2975,CSS,1971-01-01 00:00:00,1.91101902458034
2976,CUB,1971-01-01 00:00:00,2.44029582606751
2978,CYM,1971-01-01 00:00:00,2.4556984798057
2979,CYP,1971-01-01 00:00:00,3.38959642341169
2980,CZE,1971-01-01 00:00:00,19.0310085210722
2981,DEU,1971-01-01 00:00:00,13.6495493293424
2982,DJI,1971-01-01 00:00:00,4.61403793159345
2983,DMA,1971-01-01 00:00:00,0.109462768255797
2984,DNK,1971-01-01 00:00:00,11.6182623612618
2985,DOM,1971-01-01 00:00:00,0.854790415581756
2986,DZA,1971-01-01 00:00:00,1.58343521538318
2987,EAP,1971-01-01 00:00:00,0.968645190316217
2988,EAR,1971-01-01 00:00:00,0.947505356844106
2989,EAS,1971-01-01 00:00:00,1.69564713725365
2990,ECA,1971-01-01 00:00:00,6.84374296621479
2991,ECS,1971-01-01 00:00:00,9.11537140382183
2992,ECU,1971-01-01 00:00:00,0.706934276227282
2993,EGY,1971-01-01 00:00:00,0.707172401910914
2994,EMU,1971-01-01 00:00:00,8.82887684887339
2995,ERI,1971-01-01 00:00:00,0.260213713622521
2996,ESP,1971-01-01 00:00:00,4.12295113820542
2997,EST,1971-01-01 00:00:00,11.9649516505623
2998,ETH,1971-01-01 00:00:00,0.0402342383196137
2999,EUU,1971-01-01 00:00:00,9.01877929117079
3000,FCS,1971-01-01 00:00:00,2.39028403779001
3001,FIN,1971-01-01 00:00:00,8.81457220144125
3002,FJI,1971-01-01 00:00:00,1.34126394052045
3003,FRA,1971-01-01 00:00:00,9.16189644646908
3004,FRO,1971-01-01 00:00:00,0.0231594657883225
3005,FSM,1971-01-01 00:00:00,0.0
3006,GAB,1971-01-01 00:00:00,1.82698505641364
3007,GBR,1971-01-01 00:00:00,11.8430595927743
